method, obj, restrictions,directeds,rejects,iter,changes, time
1,7451.0,2,3,3,241,43,0.22416806221
2,0.0,2,3,3,241,-1,0.0877060890198
3,0.0,2,3,3,241,-1,0.0862247943878
1,7422.0,2,3,3,242,49,0.237741947174
2,1594.0,2,3,3,242,58,0.609374046326
3,0.0,2,3,3,242,-1,0.083526134491
1,7464.0,2,3,3,243,46,0.240507125854
2,0.0,2,3,3,243,-1,0.0900909900665
3,0.0,2,3,3,243,-1,0.0862879753113
1,7310.0,2,3,3,244,40,0.241112232208
2,0.0,2,3,3,244,-1,0.0805099010468
3,0.0,2,3,3,244,-1,0.0843670368195
1,7367.0,2,3,3,245,48,0.243394136429
2,0.0,2,3,3,245,-1,0.0893077850342
3,0.0,2,3,3,245,-1,0.0852799415588
1,7362.0,2,3,3,246,35,0.224196910858
2,0.0,2,3,3,246,-1,0.0974390506744
3,0.0,2,3,3,246,-1,0.0924711227417
1,7401.0,2,3,3,247,37,0.223556041718
2,0.0,2,3,3,247,-1,0.100737810135
3,0.0,2,3,3,247,-1,0.0839569568634
1,7377.0,2,3,3,248,39,0.223704099655
2,0.0,2,3,3,248,-1,0.0808548927307
3,0.0,2,3,3,248,-1,0.102458953857
1,7340.0,2,3,3,249,37,0.222257852554
2,0.0,2,3,3,249,-1,0.083899974823
3,0.0,2,3,3,249,-1,0.0833649635315
1,7491.0,2,3,3,250,42,0.236109018326
2,0.0,2,3,3,250,-1,0.0819280147552
3,0.0,2,3,3,250,-1,0.0816609859467
1,7462.0,2,3,3,251,55,0.240229129791
2,0.0,2,3,3,251,-1,0.0784749984741
3,0.0,2,3,3,251,-1,0.0930969715118
1,7421.0,2,3,3,252,33,0.242041826248
2,0.0,2,3,3,252,-1,0.0861449241638
3,0.0,2,3,3,252,-1,0.089723110199
1,7463.0,2,3,3,253,45,0.245434045792
2,0.0,2,3,3,253,-1,0.0833191871643
3,0.0,2,3,3,253,-1,0.0845940113068
1,7439.0,2,3,3,254,44,0.226431131363
2,0.0,2,3,3,254,-1,0.0983572006226
3,0.0,2,3,3,254,-1,0.0904049873352
1,7448.0,2,3,3,255,49,0.223122119904
2,0.0,2,3,3,255,-1,0.0817220211029
3,0.0,2,3,3,255,-1,0.0988819599152
1,7432.0,2,3,3,256,53,0.223983049393
2,0.0,2,3,3,256,-1,0.0803940296173
3,0.0,2,3,3,256,-1,0.10556101799
1,7560.0,2,3,3,257,49,0.223396062851
2,1646.5,2,3,3,257,59,0.614964008331
3,0.0,2,3,3,257,-1,0.0813889503479
1,7456.0,2,3,3,258,49,0.241062164307
2,0.0,2,3,3,258,-1,0.0870840549469
3,0.0,2,3,3,258,-1,0.0894300937653
1,7388.0,2,3,3,259,46,0.242215871811
2,0.0,2,3,3,259,-1,0.0876080989838
3,0.0,2,3,3,259,-1,0.0895969867706
1,7391.0,2,3,3,260,53,0.242671012878
2,0.0,2,3,3,260,-1,0.0865409374237
3,0.0,2,3,3,260,-1,0.0911939144135
1,7524.0,2,3,3,261,40,0.224901914597
2,0.0,2,3,3,261,-1,0.09596991539
3,0.0,2,3,3,261,-1,0.0843360424042
1,7432.0,2,3,3,262,49,0.222316980362
2,0.0,2,3,3,262,-1,0.0873229503632
3,0.0,2,3,3,262,-1,0.10059094429
1,7373.0,2,3,3,263,39,0.223420858383
2,0.0,2,3,3,263,-1,0.0827829837799
3,0.0,2,3,3,263,-1,0.103296995163
1,7368.0,2,3,3,264,39,0.224410057068
2,0.0,2,3,3,264,-1,0.0870449542999
3,0.0,2,3,3,264,-1,0.0887069702148
1,7461.0,2,3,3,265,44,0.234950065613
2,0.0,2,3,3,265,-1,0.0817830562592
3,0.0,2,3,3,265,-1,0.0845000743866
1,7482.0,2,3,3,266,45,0.237617015839
2,0.0,2,3,3,266,-1,0.0888590812683
3,0.0,2,3,3,266,-1,0.0855369567871
1,7469.0,2,3,3,267,47,0.243556022644
2,0.0,2,3,3,267,-1,0.0867869853973
3,0.0,2,3,3,267,-1,0.0827548503876
1,7427.0,2,3,3,268,35,0.242561101913
2,0.0,2,3,3,268,-1,0.0889649391174
3,0.0,2,3,3,268,-1,0.0871849060059
1,7468.0,2,3,3,269,34,0.223860025406
2,0.0,2,3,3,269,-1,0.0977811813354
3,0.0,2,3,3,269,-1,0.081356048584
1,7450.0,2,3,3,270,52,0.224307060242
2,0.0,2,3,3,270,-1,0.0796980857849
3,0.0,2,3,3,270,-1,0.105659008026
1,7409.0,2,3,3,271,52,0.221920967102
2,0.0,2,3,3,271,-1,0.0832149982452
3,0.0,2,3,3,271,-1,0.0973219871521
1,7537.0,2,3,3,272,23,0.223408937454
2,0.0,2,3,3,272,-1,0.0814461708069
3,1621.5,2,3,3,272,61,0.620773792267
1,7535.0,2,3,3,273,44,0.220006942749
2,0.0,2,3,3,273,-1,0.086305141449
3,0.0,2,3,3,273,-1,0.104201793671
1,7414.0,2,3,3,274,40,0.224242925644
2,0.0,2,3,3,274,-1,0.0858731269836
3,1565.0,2,3,3,274,62,0.632065057755
1,7336.0,2,3,3,275,38,0.219204902649
2,0.0,2,3,3,275,-1,0.0851581096649
3,0.0,2,3,3,275,-1,0.0902810096741
1,7400.0,2,3,3,276,38,0.224011182785
2,0.0,2,3,3,276,-1,0.101914167404
3,0.0,2,3,3,276,-1,0.0901000499725
1,7476.0,2,3,3,277,40,0.22305393219
2,0.0,2,3,3,277,-1,0.0978329181671
3,0.0,2,3,3,277,-1,0.0843670368195
1,7462.0,2,3,3,278,47,0.223295927048
2,0.0,2,3,3,278,-1,0.0874741077423
3,0.0,2,3,3,278,-1,0.0915789604187
1,7486.0,2,3,3,279,38,0.225666999817
2,0.0,2,3,3,279,-1,0.0801219940186
3,0.0,2,3,3,279,-1,0.0842289924622
1,7396.0,2,3,3,280,32,0.235403060913
2,0.0,2,3,3,280,-1,0.0903191566467
3,0.0,2,3,3,280,-1,0.0884308815002
1,7465.0,2,3,3,281,39,0.240236997604
2,0.0,2,3,3,281,-1,0.0843839645386
3,0.0,2,3,3,281,-1,0.087436914444
1,7574.0,2,3,3,282,51,0.241675138474
2,0.0,2,3,3,282,-1,0.0867040157318
3,0.0,2,3,3,282,-1,0.0831599235535
1,7478.0,2,3,3,283,44,0.244353055954
2,0.0,2,3,3,283,-1,0.0786600112915
3,0.0,2,3,3,283,-1,0.0908451080322
1,7465.0,2,3,3,284,52,0.225130081177
2,0.0,2,3,3,284,-1,0.100502967834
3,0.0,2,3,3,284,-1,0.0875217914581
1,7442.0,2,3,3,285,49,0.222679853439
2,0.0,2,3,3,285,-1,0.0882980823517
3,0.0,2,3,3,285,-1,0.103337049484
1,7448.0,2,3,3,286,52,0.223690032959
2,0.0,2,3,3,286,-1,0.084666967392
3,0.0,2,3,3,286,-1,0.101743936539
1,7546.0,2,3,3,287,43,0.223243951797
2,0.0,2,3,3,287,-1,0.090008020401
3,0.0,2,3,3,287,-1,0.0882971286774
1,7488.0,2,3,3,288,54,0.237899065018
2,0.0,2,3,3,288,-1,0.0858268737793
3,0.0,2,3,3,288,-1,0.0910818576813
1,7367.0,2,3,3,289,40,0.240517139435
2,0.0,2,3,3,289,-1,0.0798571109772
3,0.0,2,3,3,289,-1,0.0929119586945
1,7403.0,2,3,3,290,36,0.241727828979
2,0.0,2,3,3,290,-1,0.0849890708923
3,0.0,2,3,3,290,-1,0.0862848758698
1,7450.0,2,3,3,291,35,0.245965003967
2,0.0,2,3,3,291,-1,0.0817971229553
3,0.0,2,3,3,291,-1,0.0848710536957
1,7423.0,2,3,3,292,48,0.223495006561
2,0.0,2,3,3,292,-1,0.0975639820099
3,0.0,2,3,3,292,-1,0.0886089801788
1,7408.0,2,3,3,293,39,0.221858978271
2,0.0,2,3,3,293,-1,0.0885920524597
3,0.0,2,3,3,293,-1,0.0994889736176
1,7510.0,2,3,3,294,33,0.224944114685
2,0.0,2,3,3,294,-1,0.0864090919495
3,2569.0,2,3,3,294,72,0.627723932266
1,7487.0,2,3,3,295,44,0.221493959427
2,0.0,2,3,3,295,-1,0.0832509994507
3,0.0,2,3,3,295,-1,0.0936069488525
1,7476.0,2,3,3,296,41,0.224109888077
2,0.0,2,3,3,296,-1,0.0832688808441
3,0.0,2,3,3,296,-1,0.0899050235748
1,7411.0,2,3,3,297,40,0.237128019333
2,0.0,2,3,3,297,-1,0.0833201408386
3,0.0,2,3,3,297,-1,0.0881290435791
1,7373.0,2,3,3,298,48,0.238522052765
2,0.0,2,3,3,298,-1,0.083487033844
3,0.0,2,3,3,298,-1,0.0823309421539
1,7433.0,2,3,3,299,36,0.241777896881
2,0.0,2,3,3,299,-1,0.0786139965057
3,0.0,2,3,3,299,-1,0.0886640548706
1,7485.0,2,3,4,0,54,0.24508190155
2,0.0,2,3,4,0,-1,0.0882561206818
3,1609.5,2,3,4,0,62,0.602969884872
1,7472.5,2,3,4,1,50,0.239640951157
2,0.0,2,3,4,1,-1,0.0837030410767
3,0.0,2,3,4,1,-1,0.0885329246521
1,7489.0,2,3,4,2,48,0.243983983994
2,0.0,2,3,4,2,-1,0.0889887809753
3,0.0,2,3,4,2,-1,0.0882079601288
1,7417.0,2,3,4,3,59,0.222993850708
2,0.0,2,3,4,3,-1,0.0998289585114
3,0.0,2,3,4,3,-1,0.0892000198364
1,7569.0,2,3,4,4,52,0.220859050751
2,0.0,2,3,4,4,-1,0.0819370746613
3,0.0,2,3,4,4,-1,0.0950989723206
1,7350.0,2,3,4,5,50,0.223166942596
2,0.0,2,3,4,5,-1,0.0834140777588
3,0.0,2,3,4,5,-1,0.0972599983215
1,7393.0,2,3,4,6,43,0.22160410881
2,0.0,2,3,4,6,-1,0.0905351638794
3,0.0,2,3,4,6,-1,0.0871779918671
1,7388.0,2,3,4,7,40,0.236681938171
2,0.0,2,3,4,7,-1,0.0790088176727
3,0.0,2,3,4,7,-1,0.092668056488
1,7401.0,2,3,4,8,46,0.240293979645
2,0.0,2,3,4,8,-1,0.0846829414368
3,0.0,2,3,4,8,-1,0.0949099063873
1,7417.5,2,3,4,9,45,0.239996910095
2,1613.5,2,3,4,9,69,0.60173201561
3,670.0,2,3,4,9,68,0.631978034973
1,7494.0,2,3,4,10,38,0.220652103424
2,0.0,2,3,4,10,-1,0.088564157486
3,0.0,2,3,4,10,-1,0.091833114624
1,7507.0,2,3,4,11,45,0.224442005157
2,0.0,2,3,4,11,-1,0.0998330116272
3,0.0,2,3,4,11,-1,0.0843620300293
1,7357.0,2,3,4,12,48,0.22399187088
2,0.0,2,3,4,12,-1,0.0801470279694
3,0.0,2,3,4,12,-1,0.0983879566193
1,7458.0,2,3,4,13,47,0.222306966782
2,0.0,2,3,4,13,-1,0.0818161964417
3,2586.0,2,3,4,13,67,0.627470970154
1,7536.0,2,3,4,14,48,0.222385883331
2,0.0,2,3,4,14,-1,0.0840528011322
3,0.0,2,3,4,14,-1,0.0958569049835
1,7375.0,2,3,4,15,54,0.22306895256
2,1608.0,2,3,4,15,65,0.614383935928
3,0.0,2,3,4,15,-1,0.0829410552979
1,7458.0,2,3,4,16,32,0.235299825668
2,0.0,2,3,4,16,-1,0.0868391990662
3,0.0,2,3,4,16,-1,0.085599899292
1,7479.0,2,3,4,17,52,0.238135099411
2,0.0,2,3,4,17,-1,0.0887770652771
3,0.0,2,3,4,17,-1,0.0890738964081
1,7444.0,2,3,4,18,48,0.242302894592
2,0.0,2,3,4,18,-1,0.0824360847473
3,0.0,2,3,4,18,-1,0.091185092926
1,7411.5,2,3,4,19,47,0.244933128357
2,0.0,2,3,4,19,-1,0.0891509056091
3,0.0,2,3,4,19,-1,0.0883359909058
1,7441.0,2,3,4,20,52,0.223876953125
2,0.0,2,3,4,20,-1,0.0950489044189
3,0.0,2,3,4,20,-1,0.0837030410767
1,7327.0,2,3,4,21,53,0.224052906036
2,0.0,2,3,4,21,-1,0.0833449363708
3,0.0,2,3,4,21,-1,0.0977430343628
1,7438.0,2,3,4,22,52,0.223839044571
2,1630.0,2,3,4,22,71,0.63218998909
3,1623.5,2,3,4,22,58,0.604444980621
1,7446.0,2,3,4,23,48,0.220080852509
2,0.0,2,3,4,23,-1,0.102056980133
3,0.0,2,3,4,23,-1,0.0941998958588
1,7343.0,2,3,4,24,54,0.224292039871
2,0.0,2,3,4,24,-1,0.0959191322327
3,0.0,2,3,4,24,-1,0.0841619968414
1,7420.0,2,3,4,25,33,0.223927021027
2,0.0,2,3,4,25,-1,0.0894420146942
3,0.0,2,3,4,25,-1,0.0989508628845
1,7260.0,2,3,4,26,24,0.222254037857
2,1622.0,2,3,4,26,57,0.602207183838
3,0.0,2,3,4,26,-1,0.0807421207428
1,7451.0,2,3,4,27,47,0.237090826035
2,0.0,2,3,4,27,-1,0.0911059379578
3,0.0,2,3,4,27,-1,0.0895450115204
1,7444.0,2,3,4,28,43,0.240942955017
2,0.0,2,3,4,28,-1,0.0863890647888
3,0.0,2,3,4,28,-1,0.0856719017029
1,7360.0,2,3,4,29,26,0.242158889771
2,0.0,2,3,4,29,-1,0.086651802063
3,0.0,2,3,4,29,-1,0.0887529850006
1,7530.0,2,3,4,30,51,0.223294973373
2,0.0,2,3,4,30,-1,0.0971741676331
3,0.0,2,3,4,30,-1,0.0915060043335
1,7432.0,2,3,4,31,36,0.223147153854
2,1620.5,2,3,4,31,61,0.627015113831
3,0.0,2,3,4,31,-1,0.0867850780487
1,7485.0,2,3,4,32,32,0.22292804718
2,0.0,2,3,4,32,-1,0.100220918655
3,0.0,2,3,4,32,-1,0.0864660739899
1,7503.0,2,3,4,33,50,0.221997022629
2,0.0,2,3,4,33,-1,0.0928750038147
3,0.0,2,3,4,33,-1,0.0939660072327
1,7489.0,2,3,4,34,49,0.222929954529
2,0.0,2,3,4,34,-1,0.0833880901337
3,0.0,2,3,4,34,-1,0.0970849990845
1,7542.0,2,3,4,35,45,0.2228910923
2,0.0,2,3,4,35,-1,0.0867719650269
3,0.0,2,3,4,35,-1,0.0908629894257
1,7289.5,2,3,4,36,25,0.236981153488
2,633.5,2,3,4,36,56,0.612361192703
3,0.0,2,3,4,36,-1,0.0865099430084
1,7403.0,2,3,4,37,48,0.237982034683
2,0.0,2,3,4,37,-1,0.0871131420135
3,0.0,2,3,4,37,-1,0.0902788639069
1,7453.0,2,3,4,38,48,0.240775108337
2,0.0,2,3,4,38,-1,0.0882720947266
3,0.0,2,3,4,38,-1,0.0871739387512
1,7379.5,2,3,4,39,18,0.242661952972
2,0.0,2,3,4,39,-1,0.0827438831329
3,0.0,2,3,4,39,-1,0.0868549346924
1,7365.0,2,3,4,40,42,0.22548699379
2,0.0,2,3,4,40,-1,0.0934479236603
3,0.0,2,3,4,40,-1,0.084450006485
1,7552.0,2,3,4,41,40,0.223159074783
2,0.0,2,3,4,41,-1,0.0953199863434
3,0.0,2,3,4,41,-1,0.0908219814301
1,7412.0,2,3,4,42,33,0.222166061401
2,0.0,2,3,4,42,-1,0.0888700485229
3,0.0,2,3,4,42,-1,0.0977659225464
1,7442.0,2,3,4,43,49,0.222940921783
2,0.0,2,3,4,43,-1,0.0882000923157
3,2533.0,2,3,4,43,66,0.625804901123
1,7290.0,2,3,4,44,49,0.221920967102
2,0.0,2,3,4,44,-1,0.0855858325958
3,1546.0,2,3,4,44,50,0.624586105347
1,7439.5,2,3,4,45,41,0.221208095551
2,0.0,2,3,4,45,-1,0.0825469493866
3,0.0,2,3,4,45,-1,0.103551864624
1,7417.0,2,3,4,46,42,0.223078966141
2,0.0,2,3,4,46,-1,0.0816850662231
3,0.0,2,3,4,46,-1,0.0969140529633
1,7489.0,2,3,4,47,49,0.225677967072
2,0.0,2,3,4,47,-1,0.0839288234711
3,0.0,2,3,4,47,-1,0.0891928672791
1,7416.0,2,3,4,48,54,0.237570047379
2,0.0,2,3,4,48,-1,0.089359998703
3,0.0,2,3,4,48,-1,0.0920839309692
1,7447.0,2,3,4,49,56,0.241266012192
2,0.0,2,3,4,49,-1,0.0867149829865
3,0.0,2,3,4,49,-1,0.0890319347382
1,7357.0,2,3,4,50,30,0.244611978531
2,0.0,2,3,4,50,-1,0.0830700397491
3,0.0,2,3,4,50,-1,0.0844180583954
1,7438.0,2,3,4,51,55,0.222723007202
2,0.0,2,3,4,51,-1,0.102313041687
3,0.0,2,3,4,51,-1,0.0829379558563
1,7424.0,2,3,4,52,43,0.222801923752
2,0.0,2,3,4,52,-1,0.0975499153137
3,691.5,2,3,4,52,56,0.600693941116
1,7499.0,2,3,4,53,42,0.220355987549
2,0.0,2,3,4,53,-1,0.0987229347229
3,0.0,2,3,4,53,-1,0.0894780158997
1,7320.0,2,3,4,54,44,0.221724033356
2,0.0,2,3,4,54,-1,0.0936670303345
3,0.0,2,3,4,54,-1,0.0912070274353
1,7325.0,2,3,4,55,42,0.220617055893
2,0.0,2,3,4,55,-1,0.0943682193756
3,0.0,2,3,4,55,-1,0.0953099727631
1,7392.5,2,3,4,56,43,0.2223508358
2,0.0,2,3,4,56,-1,0.0807018280029
3,0.0,2,3,4,56,-1,0.0931458473206
1,7259.0,2,3,4,57,40,0.236372947693
2,0.0,2,3,4,57,-1,0.0890281200409
3,0.0,2,3,4,57,-1,0.0898499488831
1,7373.0,2,3,4,58,30,0.238579034805
2,0.0,2,3,4,58,-1,0.0810260772705
3,0.0,2,3,4,58,-1,0.0883491039276
1,7413.0,2,3,4,59,34,0.243340015411
2,0.0,2,3,4,59,-1,0.0866520404816
3,0.0,2,3,4,59,-1,0.0940818786621
1,7432.0,2,3,4,60,23,0.242816925049
2,0.0,2,3,4,60,-1,0.082417011261
3,0.0,2,3,4,60,-1,0.0853371620178
1,7412.0,2,3,4,61,37,0.222368955612
2,0.0,2,3,4,61,-1,0.0962190628052
3,0.0,2,3,4,61,-1,0.0889940261841
1,7537.0,2,3,4,62,53,0.22519993782
2,0.0,2,3,4,62,-1,0.0954949855804
3,0.0,2,3,4,62,-1,0.0885000228882
1,7420.0,2,3,4,63,37,0.222764968872
2,0.0,2,3,4,63,-1,0.0823800563812
3,0.0,2,3,4,63,-1,0.098475933075
1,7419.0,2,3,4,64,48,0.223608970642
2,0.0,2,3,4,64,-1,0.0840880870819
3,0.0,2,3,4,64,-1,0.0900709629059
1,7516.0,2,3,4,65,61,0.237298965454
2,0.0,2,3,4,65,-1,0.0866260528564
3,0.0,2,3,4,65,-1,0.0872948169708
1,7371.0,2,3,4,66,44,0.241004943848
2,0.0,2,3,4,66,-1,0.0933830738068
3,0.0,2,3,4,66,-1,0.0883340835571
1,7409.0,2,3,4,67,41,0.241898059845
2,0.0,2,3,4,67,-1,0.0895190238953
3,0.0,2,3,4,67,-1,0.0854411125183
1,7424.0,2,3,4,68,45,0.243811130524
2,0.0,2,3,4,68,-1,0.0826599597931
3,0.0,2,3,4,68,-1,0.0934808254242
1,7600.0,2,3,4,69,57,0.225222110748
2,0.0,2,3,4,69,-1,0.0954239368439
3,0.0,2,3,4,69,-1,0.0876059532166
1,7469.0,2,3,4,70,51,0.222670078278
2,0.0,2,3,4,70,-1,0.0837438106537
3,0.0,2,3,4,70,-1,0.100264072418
1,7395.0,2,3,4,71,49,0.224202156067
2,0.0,2,3,4,71,-1,0.0884709358215
3,0.0,2,3,4,71,-1,0.0982301235199
1,7327.0,2,3,4,72,44,0.223524093628
2,0.0,2,3,4,72,-1,0.0846400260925
3,0.0,2,3,4,72,-1,0.0901279449463
1,7400.0,2,3,4,73,42,0.237226009369
2,0.0,2,3,4,73,-1,0.0811128616333
3,0.0,2,3,4,73,-1,0.089231967926
1,7291.0,2,3,4,74,38,0.240561962128
2,0.0,2,3,4,74,-1,0.0821008682251
3,0.0,2,3,4,74,-1,0.0867688655853
1,7358.0,2,3,4,75,45,0.241807937622
2,0.0,2,3,4,75,-1,0.0804748535156
3,0.0,2,3,4,75,-1,0.0856771469116
1,7351.0,2,3,4,76,43,0.243053913116
2,0.0,2,3,4,76,-1,0.0892968177795
3,0.0,2,3,4,76,-1,0.0888519287109
1,7336.0,2,3,4,77,42,0.221704959869
2,0.0,2,3,4,77,-1,0.0974221229553
3,0.0,2,3,4,77,-1,0.0899269580841
1,7513.0,2,3,4,78,49,0.224913835526
2,1597.5,2,3,4,78,68,0.622860908508
3,0.0,2,3,4,78,-1,0.0864639282227
1,7396.0,2,3,4,79,41,0.222934007645
2,0.0,2,3,4,79,-1,0.0965549945831
3,0.0,2,3,4,79,-1,0.0862410068512
1,7404.0,2,3,4,80,28,0.222667217255
2,0.0,2,3,4,80,-1,0.0938811302185
3,0.0,2,3,4,80,-1,0.102526903152
1,7507.0,2,3,4,81,49,0.22424697876
2,0.0,2,3,4,81,-1,0.0892639160156
3,0.0,2,3,4,81,-1,0.0834348201752
1,7350.5,2,3,4,82,45,0.236736059189
2,0.0,2,3,4,82,-1,0.0828030109406
3,0.0,2,3,4,82,-1,0.0846679210663
1,7438.0,2,3,4,83,30,0.239326000214
2,0.0,2,3,4,83,-1,0.0910060405731
3,618.5,2,3,4,83,66,0.624297857285
1,7328.0,2,3,4,84,55,0.233377933502
2,0.0,2,3,4,84,-1,0.0846509933472
3,0.0,2,3,4,84,-1,0.0883979797363
1,7363.0,2,3,4,85,40,0.237097978592
2,0.0,2,3,4,85,-1,0.0808868408203
3,0.0,2,3,4,85,-1,0.0834269523621
1,7445.0,2,3,4,86,54,0.242913961411
2,0.0,2,3,4,86,-1,0.0895719528198
3,0.0,2,3,4,86,-1,0.0866611003876
1,7462.0,2,3,4,87,44,0.244342088699
2,0.0,2,3,4,87,-1,0.0815961360931
3,0.0,2,3,4,87,-1,0.0881860256195
1,7453.0,2,3,4,88,49,0.22300696373
2,0.0,2,3,4,88,-1,0.0949819087982
3,0.0,2,3,4,88,-1,0.0868301391602
1,7394.0,2,3,4,89,42,0.222184181213
2,0.0,2,3,4,89,-1,0.081866979599
3,0.0,2,3,4,89,-1,0.0937969684601
1,7353.0,2,3,4,90,49,0.224838972092
2,0.0,2,3,4,90,-1,0.0858330726624
3,0.0,2,3,4,90,-1,0.096960067749
1,7352.0,2,3,4,91,44,0.222330093384
2,0.0,2,3,4,91,-1,0.0869500637054
3,0.0,2,3,4,91,-1,0.0934159755707
1,7411.0,2,3,4,92,43,0.236122131348
2,0.0,2,3,4,92,-1,0.0859961509705
3,0.0,2,3,4,92,-1,0.0822548866272
1,7373.0,2,3,4,93,33,0.240952968597
2,0.0,2,3,4,93,-1,0.0822660923004
3,0.0,2,3,4,93,-1,0.0920000076294
1,7509.0,2,3,4,94,42,0.241874933243
2,0.0,2,3,4,94,-1,0.0819699764252
3,683.0,2,3,4,94,77,0.618176937103
1,7485.0,2,3,4,95,39,0.236351013184
2,0.0,2,3,4,95,-1,0.0826489925385
3,0.0,2,3,4,95,-1,0.0819919109344
1,7458.0,2,3,4,96,38,0.242161989212
2,0.0,2,3,4,96,-1,0.0828359127045
3,0.0,2,3,4,96,-1,0.0865559577942
1,7477.0,2,3,4,97,52,0.243949174881
2,1702.0,2,3,4,97,63,0.599889039993
3,0.0,2,3,4,97,-1,0.0809080600739
1,7443.0,2,3,4,98,42,0.241487026215
2,0.0,2,3,4,98,-1,0.0842361450195
3,0.0,2,3,4,98,-1,0.0907919406891
1,7448.0,2,3,4,99,48,0.243886947632
2,0.0,2,3,4,99,-1,0.0851120948792
3,1685.5,2,3,4,99,75,0.612826824188
1,7373.0,2,3,4,100,29,0.240341186523
2,0.0,2,3,4,100,-1,0.0836601257324
3,0.0,2,3,4,100,-1,0.082083940506
1,7439.0,2,3,4,101,51,0.243064880371
2,0.0,2,3,4,101,-1,0.0890650749207
3,0.0,2,3,4,101,-1,0.0934360027313
1,7420.0,2,3,4,102,54,0.222047805786
2,0.0,2,3,4,102,-1,0.101303100586
3,1585.0,2,3,4,102,59,0.605901002884
1,7493.0,2,3,4,103,52,0.240214824677
2,0.0,2,3,4,103,-1,0.0917699337006
3,0.0,2,3,4,103,-1,0.0864679813385
1,7364.0,2,3,4,104,45,0.222013950348
2,0.0,2,3,4,104,-1,0.0978469848633
3,0.0,2,3,4,104,-1,0.0924248695374
1,7414.0,2,3,4,105,40,0.225908994675
2,0.0,2,3,4,105,-1,0.0936281681061
3,0.0,2,3,4,105,-1,0.0870289802551
1,7544.0,2,3,4,106,48,0.222573041916
2,0.0,2,3,4,106,-1,0.0895671844482
3,0.0,2,3,4,106,-1,0.104456186295
1,7419.0,2,3,4,107,41,0.223639011383
2,2567.5,2,3,4,107,59,0.615247011185
3,0.0,2,3,4,107,-1,0.0846660137177
1,7384.0,2,3,4,108,38,0.236865997314
2,0.0,2,3,4,108,-1,0.0881550312042
3,0.0,2,3,4,108,-1,0.0886988639832
1,7449.0,2,3,4,109,51,0.240155935287
2,0.0,2,3,4,109,-1,0.0839869976044
3,0.0,2,3,4,109,-1,0.0833218097687
1,7479.5,2,3,4,110,51,0.241574048996
2,0.0,2,3,4,110,-1,0.0886709690094
3,0.0,2,3,4,110,-1,0.0857388973236
1,7496.0,2,3,4,111,48,0.245436906815
2,0.0,2,3,4,111,-1,0.0843040943146
3,0.0,2,3,4,111,-1,0.0832209587097
1,7417.0,2,3,4,112,45,0.224780082703
2,572.5,2,3,4,112,69,0.620206832886
3,0.0,2,3,4,112,-1,0.0872268676758
1,7406.5,2,3,4,113,37,0.243472099304
2,0.0,2,3,4,113,-1,0.0794270038605
3,0.0,2,3,4,113,-1,0.088084936142
1,7400.0,2,3,4,114,41,0.225031852722
2,1575.5,2,3,4,114,69,0.633638143539
3,0.0,2,3,4,114,-1,0.0838191509247
1,7488.0,2,3,4,115,59,0.243176221848
2,0.0,2,3,4,115,-1,0.0875859260559
3,0.0,2,3,4,115,-1,0.0887448787689
1,7470.0,2,3,4,116,37,0.221985816956
2,681.5,2,3,4,116,68,0.623058080673
3,0.0,2,3,4,116,-1,0.0869770050049
1,7374.0,2,3,4,117,29,0.243503093719
2,0.0,2,3,4,117,-1,0.0888879299164
3,0.0,2,3,4,117,-1,0.0880320072174
1,7499.0,2,3,4,118,48,0.22401714325
2,1566.0,2,3,4,118,56,0.621250152588
3,0.0,2,3,4,118,-1,0.0875489711761
1,7389.0,2,3,4,119,27,0.24458193779
2,0.0,2,3,4,119,-1,0.0884578227997
3,0.0,2,3,4,119,-1,0.089968919754
1,7342.0,2,3,4,120,46,0.222820043564
2,0.0,2,3,4,120,-1,0.0947120189667
3,0.0,2,3,4,120,-1,0.0827808380127
1,7392.0,2,3,4,121,50,0.224495172501
2,0.0,2,3,4,121,-1,0.096284866333
3,0.0,2,3,4,121,-1,0.0866930484772
1,7429.0,2,3,4,122,38,0.221652984619
2,0.0,2,3,4,122,-1,0.0917131900787
3,0.0,2,3,4,122,-1,0.106953144073
1,7529.0,2,3,4,123,28,0.222054958344
2,0.0,2,3,4,123,-1,0.0808811187744
3,0.0,2,3,4,123,-1,0.0870940685272
1,7373.0,2,3,4,124,52,0.236103773117
2,0.0,2,3,4,124,-1,0.0848100185394
3,0.0,2,3,4,124,-1,0.0900490283966
1,7450.0,2,3,4,125,48,0.238346099854
2,0.0,2,3,4,125,-1,0.0857980251312
3,0.0,2,3,4,125,-1,0.082946062088
1,7519.0,2,3,4,126,46,0.241496086121
2,0.0,2,3,4,126,-1,0.0865559577942
3,0.0,2,3,4,126,-1,0.085697889328
1,7375.0,2,3,4,127,50,0.243253946304
2,0.0,2,3,4,127,-1,0.087329864502
3,0.0,2,3,4,127,-1,0.0869040489197
1,7483.0,2,3,4,128,42,0.224417924881
2,0.0,2,3,4,128,-1,0.0990190505981
3,0.0,2,3,4,128,-1,0.0871300697327
1,7428.0,2,3,4,129,49,0.221820831299
2,0.0,2,3,4,129,-1,0.0824830532074
3,0.0,2,3,4,129,-1,0.10832285881
1,7375.0,2,3,4,130,54,0.224666833878
2,1637.0,2,3,4,130,56,0.626758098602
3,0.0,2,3,4,130,-1,0.0836620330811
