method, obj, restrictions,directeds,rejects,iter,changes, time
3,725.5,0,0,3,1,37,0.62775015831
1,2137.5,0,0,3,2,145,0.226234912872
2,714.0,0,0,3,2,44,0.604874134064
3,708.5,0,0,3,2,52,0.608211994171
1,2137.5,0,0,3,3,145,0.239521026611
2,717.0,0,0,3,3,47,0.598695039749
3,715.5,0,0,3,3,51,0.619830131531
1,2137.5,0,0,3,4,145,0.223934173584
2,727.5,0,0,3,4,45,0.607531070709
3,708.0,0,0,3,4,38,0.623106002808
1,2137.5,0,0,3,5,145,0.223876953125
2,714.0,0,0,3,5,44,0.602681159973
3,706.0,0,0,3,5,49,0.611813783646
1,2137.5,0,0,3,6,145,0.236061096191
2,706.0,0,0,3,6,39,0.603125095367
3,708.0,0,0,3,6,49,0.621937990189
1,2137.5,0,0,3,7,145,0.223315954208
2,706.0,0,0,3,7,39,0.606788873672
3,718.0,0,0,3,7,42,0.610885858536
1,2137.5,0,0,3,8,145,0.238934993744
2,707.0,0,0,3,8,50,0.602070808411
3,710.0,0,0,3,8,42,0.624296188354
1,2137.5,0,0,3,9,145,0.223605871201
2,711.5,0,0,3,9,41,0.600558996201
3,711.0,0,0,3,9,48,0.622309923172
1,2137.5,0,0,4,0,146,0.222109794617
2,709.0,0,0,4,0,46,0.613651990891
3,714.0,0,0,4,0,52,0.621217012405
1,2137.5,0,0,4,1,145,0.224767923355
2,707.0,0,0,4,1,40,0.607182979584
3,713.0,0,0,4,1,45,0.612478971481
1,2137.5,0,0,4,2,145,0.241417169571
2,706.0,0,0,4,2,39,0.589934825897
3,727.5,0,0,4,2,42,0.619920969009
1,2137.5,0,0,4,3,145,0.222496986389
2,709.5,0,0,4,3,61,0.609607934952
3,707.0,0,0,4,3,36,0.630441904068
1,2137.5,0,0,4,4,145,0.222801923752
2,712.0,0,0,4,4,45,0.596894979477
3,709.0,0,0,4,4,45,0.60271191597
1,2137.5,0,0,4,5,145,0.23948597908
2,720.0,0,0,4,5,52,0.602724075317
3,726.5,0,0,4,5,59,0.617026805878
1,2137.5,0,0,4,6,145,0.226231098175
2,708.0,0,0,4,6,46,0.60808801651
3,708.0,0,0,4,6,41,0.621870994568
1,2137.5,0,0,4,7,145,0.221954107285
2,708.0,0,0,4,7,43,0.600750923157
3,709.5,0,0,4,7,45,0.606563091278
1,2137.5,0,0,4,8,145,0.235268115997
2,709.0,0,0,4,8,43,0.603432178497
3,712.0,0,0,4,8,49,0.627956151962
1,2137.5,0,0,4,9,145,0.225136995316
2,719.0,0,0,4,9,53,0.611763000488
3,715.0,0,0,4,9,40,0.61269402504
1,2152.5,0,1,0,0,146,0.237189054489
2,731.0,0,1,0,0,49,0.605442047119
3,0.0,0,1,0,0,-1,0.0893521308899
1,2120.5,0,1,0,1,146,0.238027095795
2,0.0,0,1,0,1,-1,0.0892660617828
3,729.0,0,1,0,1,50,0.637632846832
1,2149.5,0,1,0,2,146,0.222472906113
2,1724.0,0,1,0,2,42,0.606459856033
3,719.0,0,1,0,2,43,0.605525016785
1,2149.5,0,1,0,3,147,0.238929033279
2,732.0,0,1,0,3,43,0.613557100296
3,747.0,0,1,0,3,42,0.626055955887
1,2174.0,0,1,0,4,145,0.222801208496
2,706.0,0,1,0,4,40,0.606456041336
3,1703.5,0,1,0,4,53,0.629380941391
1,2259.0,0,1,0,5,145,0.224346876144
2,1844.0,0,1,0,5,33,0.605590105057
3,722.0,0,1,0,5,42,0.609848022461
1,2118.5,0,1,0,6,146,0.239482879639
2,1699.0,0,1,0,6,45,0.602627038956
3,0.0,0,1,0,6,-1,0.0890431404114
1,2182.0,0,1,0,7,146,0.23900604248
2,1697.0,0,1,0,7,46,0.601374149323
3,753.0,0,1,0,7,42,0.625471115112
1,2161.5,0,1,0,8,146,0.223859786987
2,737.0,0,1,0,8,36,0.610594987869
3,1696.0,0,1,0,8,52,0.608391046524
1,2144.5,0,1,0,9,146,0.236263990402
2,740.0,0,1,0,9,43,0.602000951767
3,0.0,0,1,0,9,-1,0.0902369022369
1,2147.5,0,1,1,0,146,0.237730979919
2,753.0,0,1,1,0,43,0.602824926376
3,0.0,0,1,1,0,-1,0.0832109451294
1,2168.5,0,1,1,1,147,0.238241910934
2,735.0,0,1,1,1,42,0.608114957809
3,0.0,0,1,1,1,-1,0.0852961540222
1,2096.0,0,1,1,2,145,0.236789941788
2,1708.0,0,1,1,2,57,0.604770898819
3,716.0,0,1,1,2,43,0.617301940918
1,2163.5,0,1,1,3,145,0.221791982651
2,0.0,0,1,1,3,-1,0.089714050293
3,727.0,0,1,1,3,34,0.601903915405
1,2118.5,0,1,1,4,146,0.244420051575
2,0.0,0,1,1,4,-1,0.0852010250092
3,1710.0,0,1,1,4,41,0.602082014084
1,2120.5,0,1,1,5,146,0.238274097443
2,728.0,0,1,1,5,38,0.609930038452
3,728.0,0,1,1,5,25,0.614842891693
1,2211.0,0,1,1,6,146,0.223752975464
2,0.0,0,1,1,6,-1,0.0836892127991
3,0.0,0,1,1,6,-1,0.0911819934845
1,2144.5,0,1,1,7,145,0.22198009491
2,784.0,0,1,1,7,41,0.619500160217
3,1704.0,0,1,1,7,54,0.600965976715
1,2144.5,0,1,1,8,146,0.236076116562
2,0.0,0,1,1,8,-1,0.0874559879303
3,760.0,0,1,1,8,40,0.636067867279
1,2121.0,0,1,1,9,145,0.222212076187
2,1699.0,0,1,1,9,44,0.605119943619
3,1706.0,0,1,1,9,51,0.608101129532
1,2144.5,0,1,2,0,146,0.238622903824
2,0.0,0,1,2,0,-1,0.0832431316376
3,742.0,0,1,2,0,53,0.626444101334
1,2144.5,0,1,2,1,146,0.222587108612
2,0.0,0,1,2,1,-1,0.0913939476013
3,0.0,0,1,2,1,-1,0.0839099884033
1,2147.0,0,1,2,2,146,0.224157810211
2,730.0,0,1,2,2,46,0.617985963821
3,0.0,0,1,2,2,-1,0.0859060287476
1,2143.5,0,1,2,3,145,0.224274873734
2,712.5,0,1,2,3,54,0.620846033096
3,735.0,0,1,2,3,44,0.59307384491
1,2175.0,0,1,2,4,145,0.244639873505
2,721.0,0,1,2,4,55,0.604485034943
3,745.0,0,1,2,4,43,0.623474121094
1,2131.5,0,1,2,5,147,0.222743988037
2,749.0,0,1,2,5,45,0.609688043594
3,772.0,0,1,2,5,50,0.614368200302
1,2144.5,0,1,2,6,146,0.238471984863
2,1705.0,0,1,2,6,48,0.606375932693
3,1697.0,0,1,2,6,60,0.621475934982
1,2239.5,0,1,2,7,145,0.223037004471
2,0.0,0,1,2,7,-1,0.0919101238251
3,1688.0,0,1,2,7,47,0.607295036316
1,2137.5,0,1,2,8,145,0.243091106415
2,1705.5,0,1,2,8,52,0.614114999771
3,0.0,0,1,2,8,-1,0.0818800926208
1,2144.5,0,1,2,9,146,0.238025903702
2,715.0,0,1,2,9,49,0.602697849274
3,731.0,0,1,2,9,43,0.633013963699
1,2123.0,0,1,3,0,145,0.222466945648
2,741.0,0,1,3,0,51,0.606768846512
3,729.0,0,1,3,0,49,0.614973068237
1,2194.5,0,1,3,1,145,0.223759889603
2,0.0,0,1,3,1,-1,0.090537071228
3,1717.0,0,1,3,1,57,0.612290143967
1,2167.5,0,1,3,2,146,0.243829965591
2,0.0,0,1,3,2,-1,0.0821979045868
3,713.0,0,1,3,2,50,0.608516931534
1,2149.0,0,1,3,3,145,0.241905927658
2,0.0,0,1,3,3,-1,0.0883600711823
3,0.0,0,1,3,3,-1,0.0866379737854
1,2136.5,0,1,3,4,146,0.243437051773
2,0.0,0,1,3,4,-1,0.0813620090485
3,0.0,0,1,3,4,-1,0.0837531089783
1,2154.5,0,1,3,5,147,0.224637031555
2,0.0,0,1,3,5,-1,0.0995290279388
3,707.0,0,1,3,5,42,0.59805393219
1,2144.5,0,1,3,6,146,0.243733167648
2,755.0,0,1,3,6,51,0.606220960617
3,717.5,0,1,3,6,61,0.616254091263
1,2226.0,0,1,3,7,145,0.222588062286
2,706.0,0,1,3,7,37,0.601668119431
3,756.0,0,1,3,7,45,0.607744932175
1,2152.5,0,1,3,8,146,0.239237070084
2,730.0,0,1,3,8,43,0.602199077606
3,774.0,0,1,3,8,47,0.622741937637
1,2135.5,0,1,3,9,146,0.223557949066
2,746.0,0,1,3,9,48,0.600650072098
3,775.0,0,1,3,9,52,0.625159025192
1,2114.5,0,1,4,0,146,0.223712205887
2,718.5,0,1,4,0,57,0.624491930008
3,0.0,0,1,4,0,-1,0.0850501060486
1,2122.0,0,1,4,1,145,0.241174221039
2,0.0,0,1,4,1,-1,0.0874128341675
3,1704.0,0,1,4,1,47,0.602527856827
1,2143.5,0,1,4,2,145,0.238823890686
2,0.0,0,1,4,2,-1,0.0851480960846
3,750.5,0,1,4,2,53,0.628275871277
1,2126.5,0,1,4,3,145,0.223335027695
2,0.0,0,1,4,3,-1,0.0864939689636
3,743.0,0,1,4,3,46,0.606559991837
1,2186.0,0,1,4,4,146,0.242588996887
2,1721.0,0,1,4,4,51,0.60515999794
3,721.0,0,1,4,4,50,0.633255958557
1,2148.5,0,1,4,5,147,0.223505973816
2,1858.0,0,1,4,5,56,0.606516122818
3,0.0,0,1,4,5,-1,0.0834429264069
1,2104.5,0,1,4,6,146,0.243083000183
2,0.0,0,1,4,6,-1,0.0843389034271
3,768.0,0,1,4,6,50,0.598917007446
1,2129.5,0,1,4,7,146,0.24080991745
2,0.0,0,1,4,7,-1,0.0866849422455
3,766.0,0,1,4,7,51,0.611920118332
1,2114.5,0,1,4,8,146,0.238497972488
2,732.5,0,1,4,8,49,0.602684020996
3,714.0,0,1,4,8,46,0.618751049042
1,2114.5,0,1,4,9,146,0.22328209877
2,732.0,0,1,4,9,46,0.611207962036
3,755.0,0,1,4,9,52,0.630832910538
1,2148.5,0,2,0,0,146,0.222124099731
2,0.0,0,2,0,0,-1,0.0854630470276
3,0.0,0,2,0,0,-1,0.0811021327972
1,2166.5,0,2,0,1,146,0.224093914032
2,1720.0,0,2,0,1,47,0.624047040939
3,0.0,0,2,0,1,-1,0.0885419845581
1,2148.5,0,2,0,2,146,0.222885131836
2,2846.0,0,2,0,2,46,0.615957975388
3,789.5,0,2,0,2,51,0.613942861557
1,2215.0,0,2,0,3,146,0.237679004669
2,0.0,0,2,0,3,-1,0.0849659442902
3,747.5,0,2,0,3,47,0.62556385994
1,2133.0,0,2,0,4,146,0.223436117172
2,779.0,0,2,0,4,39,0.596044063568
3,766.5,0,2,0,4,51,0.611741065979
1,2260.0,0,2,0,5,145,0.239879131317
2,0.0,0,2,0,5,-1,0.0864050388336
3,770.0,0,2,0,5,38,0.631999969482
1,2146.0,0,2,0,6,146,0.222622871399
2,778.0,0,2,0,6,55,0.602933883667
3,744.5,0,2,0,6,48,0.607403993607
1,2193.0,0,2,0,7,146,0.238625049591
2,0.0,0,2,0,7,-1,0.0894370079041
3,1736.0,0,2,0,7,49,0.624665975571
1,2188.5,0,2,0,8,146,0.223432064056
2,0.0,0,2,0,8,-1,0.0895900726318
3,732.0,0,2,0,8,44,0.604279994965
1,2204.5,0,2,0,9,147,0.244257211685
2,0.0,0,2,0,9,-1,0.0875930786133
3,0.0,0,2,0,9,-1,0.085930109024
1,2213.5,0,2,1,0,146,0.224076986313
2,0.0,0,2,1,0,-1,0.0945820808411
3,1865.0,0,2,1,0,44,0.605947971344
1,2159.0,0,2,1,1,147,0.243322134018
2,1710.0,0,2,1,1,50,0.605411052704
3,1739.0,0,2,1,1,51,0.622642993927
1,2199.0,0,2,1,2,144,0.223416805267
2,0.0,0,2,1,2,-1,0.0943059921265
3,740.5,0,2,1,2,45,0.604454040527
1,2178.0,0,2,1,3,146,0.243587970734
2,1752.0,0,2,1,3,44,0.61270403862
3,739.0,0,2,1,3,52,0.627648115158
1,2164.0,0,2,1,4,147,0.233062982559
2,2707.0,0,2,1,4,63,0.608098983765
3,0.0,0,2,1,4,-1,0.0857598781586
1,2143.5,0,2,1,5,146,0.244779109955
2,1710.0,0,2,1,5,41,0.604647874832
3,755.5,0,2,1,5,42,0.630784034729
1,2165.5,0,2,1,6,147,0.224304914474
2,0.0,0,2,1,6,-1,0.089115858078
3,0.0,0,2,1,6,-1,0.0862419605255
1,2146.5,0,2,1,7,146,0.222434997559
2,725.0,0,2,1,7,42,0.622107028961
3,0.0,0,2,1,7,-1,0.102849960327
1,2128.5,0,2,1,8,147,0.223119974136
2,1748.5,0,2,1,8,54,0.619855880737
3,0.0,0,2,1,8,-1,0.0810298919678
1,2233.0,0,2,1,9,146,0.222681045532
2,0.0,0,2,1,9,-1,0.0989980697632
3,0.0,0,2,1,9,-1,0.0841641426086
1,2130.5,0,2,2,0,146,0.223643064499
2,0.0,0,2,2,0,-1,0.0897920131683
3,1732.5,0,2,2,0,49,0.614766120911
1,2195.5,0,2,2,1,146,0.223261833191
2,0.0,0,2,2,1,-1,0.0978660583496
3,0.0,0,2,2,1,-1,0.0866591930389
1,2130.5,0,2,2,2,145,0.224265813828
2,774.0,0,2,2,2,54,0.629395961761
3,760.5,0,2,2,2,56,0.601885080338
1,2181.0,0,2,2,3,147,0.24228811264
2,1731.0,0,2,2,3,56,0.600415945053
3,1720.0,0,2,2,3,50,0.617172956467
1,2175.0,0,2,2,4,146,0.222548007965
2,0.0,0,2,2,4,-1,0.090423822403
3,0.0,0,2,2,4,-1,0.0861308574677
1,2231.5,0,2,2,5,146,0.223856925964
2,769.0,0,2,2,5,43,0.621114015579
3,791.0,0,2,2,5,49,0.606319904327
1,2223.5,0,2,2,6,146,0.241930007935
2,750.0,0,2,2,6,47,0.602892875671
3,743.0,0,2,2,6,50,0.617904901505
1,2150.5,0,2,2,7,146,0.223164081573
2,1742.5,0,2,2,7,47,0.610781908035
3,0.0,0,2,2,7,-1,0.0838739871979
1,2160.0,0,2,2,8,146,0.244282007217
2,2871.0,0,2,2,8,47,0.604402065277
3,1714.0,0,2,2,8,52,0.622544050217
1,2250.5,0,2,2,9,145,0.223079919815
2,0.0,0,2,2,9,-1,0.0836398601532
3,0.0,0,2,2,9,-1,0.0788309574127
1,2228.0,0,2,3,0,146,0.222656965256
2,0.0,0,2,3,0,-1,0.0987710952759
3,776.0,0,2,3,0,50,0.599841117859
1,2166.0,0,2,3,1,145,0.223083972931
2,745.5,0,2,3,1,45,0.620067119598
3,0.0,0,2,3,1,-1,0.0908560752869
1,2182.0,0,2,3,2,146,0.243465900421
2,0.0,0,2,3,2,-1,0.0841281414032
3,0.0,0,2,3,2,-1,0.0881111621857
1,2165.0,0,2,3,3,146,0.222908973694
2,1763.0,0,2,3,3,58,0.610291957855
3,0.0,0,2,3,3,-1,0.0878820419312
1,2141.5,0,2,3,4,149,0.242702007294
2,1750.0,0,2,3,4,56,0.623157978058
3,1731.0,0,2,3,4,57,0.609973192215
1,2219.0,0,2,3,5,148,0.222959041595
2,0.0,0,2,3,5,-1,0.0817470550537
3,1940.5,0,2,3,5,61,0.604604959488
1,2185.0,0,2,3,6,146,0.244596004486
2,0.0,0,2,3,6,-1,0.0832178592682
3,0.0,0,2,3,6,-1,0.0871357917786
1,2166.5,0,2,3,7,146,0.223198890686
2,767.0,0,2,3,7,59,0.607074975967
3,0.0,0,2,3,7,-1,0.0941119194031
1,2130.0,0,2,3,8,146,0.243114948273
2,0.0,0,2,3,8,-1,0.090224981308
3,0.0,0,2,3,8,-1,0.0880601406097
1,2130.5,0,2,3,9,146,0.225167036057
2,0.0,0,2,3,9,-1,0.0960340499878
3,764.0,0,2,3,9,56,0.614328145981
1,2163.0,0,2,4,0,146,0.24284696579
2,0.0,0,2,4,0,-1,0.0834529399872
3,729.5,0,2,4,0,55,0.602921962738
1,2186.0,0,2,4,1,145,0.238631010056
2,733.0,0,2,4,1,52,0.608695983887
3,1723.0,0,2,4,1,50,0.621342182159
1,2139.5,0,2,4,2,146,0.222220897675
2,2712.0,0,2,4,2,59,0.596312046051
3,1712.5,0,2,4,2,50,0.620090961456
1,2255.0,0,2,4,3,148,0.222810029984
2,807.5,0,2,4,3,58,0.594796895981
3,0.0,0,2,4,3,-1,0.09033203125
1,2180.0,0,2,4,4,147,0.242358922958
2,0.0,0,2,4,4,-1,0.0865519046783
3,0.0,0,2,4,4,-1,0.0899171829224
1,2203.5,0,2,4,5,145,0.244215965271
2,0.0,0,2,4,5,-1,0.0857419967651
3,0.0,0,2,4,5,-1,0.0894429683685
1,2226.0,0,2,4,6,146,0.223610877991
2,764.5,0,2,4,6,50,0.618232011795
3,0.0,0,2,4,6,-1,0.0824179649353
1,2252.0,0,2,4,7,145,0.243838071823
2,1757.0,0,2,4,7,59,0.602989196777
3,738.5,0,2,4,7,64,0.624373912811
1,2222.5,0,2,4,8,146,0.222445011139
2,1787.0,0,2,4,8,57,0.60490489006
3,734.5,0,2,4,8,48,0.605107069016
1,2161.5,0,2,4,9,148,0.237881183624
2,0.0,0,2,4,9,-1,0.0848960876465
3,1771.0,0,2,4,9,53,0.629651069641
1,2147.5,0,3,0,0,146,0.222114086151
2,1763.5,0,3,0,0,63,0.61144900322
3,2695.0,0,3,0,0,46,0.608206987381
1,2199.0,0,3,0,1,147,0.237683057785
2,0.0,0,3,0,1,-1,0.0851330757141
3,2742.0,0,3,0,1,63,0.718596935272
1,2287.0,0,3,0,2,147,0.267020940781
2,0.0,0,3,0,2,-1,0.0991899967194
3,725.0,0,3,0,2,46,0.712028980255
1,2186.0,0,3,0,3,145,0.284595966339
2,0.0,0,3,0,3,-1,0.0985879898071
3,745.0,0,3,0,3,53,0.714382886887
1,2191.5,0,3,0,4,146,0.282886981964
2,752.0,0,3,0,4,52,0.713400840759
3,0.0,0,3,0,4,-1,0.0959339141846
1,2180.0,0,3,0,5,147,0.279143095016
2,0.0,0,3,0,5,-1,0.0989558696747
3,0.0,0,3,0,5,-1,0.100409984589
1,2240.0,0,3,0,6,146,0.283213853836
2,0.0,0,3,0,6,-1,0.0986218452454
3,727.0,0,3,0,6,54,0.715784072876
1,2235.0,0,3,0,7,145,0.279750108719
2,0.0,0,3,0,7,-1,0.107012987137
3,3880.5,0,3,0,7,59,0.741341114044
1,2243.0,0,3,0,8,147,0.259427785873
2,0.0,0,3,0,8,-1,0.104820966721
3,1811.0,0,3,0,8,56,0.715831041336
1,2145.0,0,3,0,9,146,0.284423112869
2,0.0,0,3,0,9,-1,0.0998888015747
3,0.0,0,3,0,9,-1,0.106098175049
1,2166.0,0,3,1,0,145,0.269460916519
2,0.0,0,3,1,0,-1,0.117143154144
3,0.0,0,3,1,0,-1,0.102901935577
1,2114.5,0,3,1,1,146,0.271510839462
2,0.0,0,3,1,1,-1,0.110789060593
3,0.0,0,3,1,1,-1,0.107172966003
1,2177.5,0,3,1,2,148,0.260956048965
2,1776.0,0,3,1,2,52,0.732088804245
3,0.0,0,3,1,2,-1,0.110027074814
1,2222.0,0,3,1,3,147,0.262104034424
2,0.0,0,3,1,3,-1,0.0990331172943
3,775.0,0,3,1,3,40,0.63027215004
1,2247.0,0,3,1,4,147,0.224324941635
2,0.0,0,3,1,4,-1,0.0939810276031
3,0.0,0,3,1,4,-1,0.0824339389801
1,2190.0,0,3,1,5,146,0.224323987961
2,0.0,0,3,1,5,-1,0.0872049331665
3,1703.0,0,3,1,5,45,0.704115867615
1,2175.0,0,3,1,6,146,0.258893966675
2,2742.0,0,3,1,6,52,0.615516901016
3,797.0,0,3,1,6,57,0.596499919891
1,2233.0,0,3,1,7,146,0.247919082642
2,0.0,0,3,1,7,-1,0.0914120674133
3,0.0,0,3,1,7,-1,0.08700299263
1,2181.0,0,3,1,8,145,0.243415117264
2,1819.0,0,3,1,8,44,0.613184928894
3,1737.0,0,3,1,8,43,0.599092006683
1,2247.0,0,3,1,9,145,0.234185934067
2,0.0,0,3,1,9,-1,0.0857901573181
3,781.0,0,3,1,9,46,0.647377967834
1,2206.0,0,3,2,0,147,0.222065210342
2,0.0,0,3,2,0,-1,0.0795300006866
3,0.0,0,3,2,0,-1,0.0843741893768
1,2145.5,0,3,2,1,148,0.222040891647
2,1759.5,0,3,2,1,56,0.610790967941
3,0.0,0,3,2,1,-1,0.0811429023743
1,2179.0,0,3,2,2,146,0.246659994125
2,0.0,0,3,2,2,-1,0.0900499820709
3,2726.0,0,3,2,2,47,0.597804069519
1,2283.0,0,3,2,3,145,0.24446606636
2,0.0,0,3,2,3,-1,0.0832769870758
3,0.0,0,3,2,3,-1,0.0840201377869
1,2191.0,0,3,2,4,145,0.243535995483
2,0.0,0,3,2,4,-1,0.081768989563
3,1781.0,0,3,2,4,56,0.60139799118
1,2199.0,0,3,2,5,147,0.240417003632
2,828.0,0,3,2,5,63,0.603266954422
3,0.0,0,3,2,5,-1,0.0875859260559
1,2203.0,0,3,2,6,146,0.238466978073
2,715.0,0,3,2,6,45,0.599848985672
3,0.0,0,3,2,6,-1,0.0877950191498
1,2212.5,0,3,2,7,146,0.235263824463
2,819.5,0,3,2,7,58,0.600039958954
3,0.0,0,3,2,7,-1,0.0856840610504
1,2198.0,0,3,2,8,147,0.237645149231
2,0.0,0,3,2,8,-1,0.0836551189423
3,772.5,0,3,2,8,60,0.633665800095
1,2260.5,0,3,2,9,147,0.224614858627
2,0.0,0,3,2,9,-1,0.0828678607941
3,0.0,0,3,2,9,-1,0.0856630802155
1,2220.5,0,3,3,0,147,0.223613023758
2,0.0,0,3,3,0,-1,0.0864038467407
3,1723.0,0,3,3,0,51,0.613091945648
1,2156.0,0,3,3,1,147,0.22297000885
2,1882.0,0,3,3,1,57,0.602412939072
3,1719.0,0,3,3,1,58,0.601542949677
1,2239.5,0,3,3,2,146,0.238714933395
2,0.0,0,3,3,2,-1,0.0817589759827
3,0.0,0,3,3,2,-1,0.0894758701324
1,2324.5,0,3,3,3,145,0.239920854568
2,779.5,0,3,3,3,53,0.590779066086
3,767.0,0,3,3,3,53,0.623433113098
1,2210.0,0,3,3,4,147,0.221481800079
2,0.0,0,3,3,4,-1,0.0876970291138
3,736.5,0,3,3,4,58,0.618482112885
1,2178.5,0,3,3,5,147,0.223936080933
2,0.0,0,3,3,5,-1,0.0889270305634
3,1786.0,0,3,3,5,51,0.624459981918
1,2282.5,0,3,3,6,145,0.222527980804
2,0.0,0,3,3,6,-1,0.0844089984894
3,0.0,0,3,3,6,-1,0.100672960281
1,2265.0,0,3,3,7,146,0.223848104477
2,0.0,0,3,3,7,-1,0.0829408168793
3,795.5,0,3,3,7,59,0.615440130234
1,2253.0,0,3,3,8,147,0.222600221634
2,0.0,0,3,3,8,-1,0.087592124939
3,0.0,0,3,3,8,-1,0.089672088623
1,2129.5,0,3,3,9,146,0.225593090057
2,0.0,0,3,3,9,-1,0.093151807785
3,1734.0,0,3,3,9,62,0.603864908218
1,2218.5,0,3,4,0,147,0.241312980652
2,0.0,0,3,4,0,-1,0.0858900547028
3,0.0,0,3,4,0,-1,0.0889499187469
1,2180.5,0,3,4,1,147,0.22132897377
2,0.0,0,3,4,1,-1,0.0989630222321
3,1930.0,0,3,4,1,66,0.603008985519
1,2146.0,0,3,4,2,147,0.242665052414
2,0.0,0,3,4,2,-1,0.0861961841583
3,2869.5,0,3,4,2,67,0.594922065735
1,2206.0,0,3,4,3,148,0.238698959351
2,1880.0,0,3,4,3,53,0.607937812805
3,2751.0,0,3,4,3,50,0.618381977081
1,2164.5,0,3,4,4,147,0.224673032761
2,0.0,0,3,4,4,-1,0.0839700698853
3,0.0,0,3,4,4,-1,0.103552103043
1,2160.0,0,3,4,5,148,0.221651077271
2,1724.0,0,3,4,5,62,0.597395896912
3,775.5,0,3,4,5,54,0.625898838043
1,2202.0,0,3,4,6,146,0.224098920822
2,1798.0,0,3,4,6,60,0.603010892868
3,0.0,0,3,4,6,-1,0.0849299430847
1,2107.0,0,3,4,7,146,0.239052057266
2,0.0,0,3,4,7,-1,0.0866520404816
3,0.0,0,3,4,7,-1,0.083034992218
1,2176.5,0,3,4,8,148,0.243124008179
2,1776.0,0,3,4,8,63,0.594331026077
3,761.0,0,3,4,8,62,0.614730119705
1,2274.5,0,3,4,9,147,0.2223341465
2,816.5,0,3,4,9,69,0.607941150665
3,0.0,0,3,4,9,-1,0.0813241004944
1,2185.0,0,4,0,0,148,0.241307020187
2,0.0,0,4,0,0,-1,0.0832641124725
3,1749.0,0,4,0,0,57,0.597326040268
1,2185.0,0,4,0,1,146,0.237934112549
2,0.0,0,4,0,1,-1,0.0839781761169
3,0.0,0,4,0,1,-1,0.0832951068878
1,2221.0,0,4,0,2,146,0.240817785263
2,0.0,0,4,0,2,-1,0.0908250808716
3,0.0,0,4,0,2,-1,0.0861539840698
1,2192.0,0,4,0,3,147,0.220968008041
2,0.0,0,4,0,3,-1,0.093446969986
3,859.0,0,4,0,3,56,0.604319095612
1,2192.5,0,4,0,4,145,0.24381685257
2,0.0,0,4,0,4,-1,0.0839879512787
3,0.0,0,4,0,4,-1,0.080326795578
1,2193.0,0,4,0,5,147,0.220239877701
2,0.0,0,4,0,5,-1,0.0987861156464
3,0.0,0,4,0,5,-1,0.0897150039673
1,2167.5,0,4,0,6,147,0.222043037415
2,0.0,0,4,0,6,-1,0.09428191185
3,0.0,0,4,0,6,-1,0.0856080055237
1,2157.0,0,4,0,7,146,0.222112894058
2,876.0,0,4,0,7,65,0.609088182449
3,752.0,0,4,0,7,59,0.601670980453
1,2217.0,0,4,0,8,146,0.240741968155
2,0.0,0,4,0,8,-1,0.0874409675598
3,0.0,0,4,0,8,-1,0.0928120613098
1,2258.5,0,4,0,9,147,0.221623182297
2,0.0,0,4,0,9,-1,0.0990672111511
3,0.0,0,4,0,9,-1,0.0833661556244
1,2190.0,0,4,1,0,147,0.219061851501
2,0.0,0,4,1,0,-1,0.10169005394
3,1750.0,0,4,1,0,67,0.596926927567
1,2209.0,0,4,1,1,146,0.241823911667
2,0.0,0,4,1,1,-1,0.0859069824219
3,0.0,0,4,1,1,-1,0.0825350284576
1,2297.5,0,4,1,2,146,0.223695993423
2,0.0,0,4,1,2,-1,0.0968859195709
3,1772.0,0,4,1,2,50,0.59595990181
1,2213.5,0,4,1,3,147,0.24196100235
2,0.0,0,4,1,3,-1,0.0893762111664
3,3846.0,0,4,1,3,62,0.601934909821
1,2207.0,0,4,1,4,147,0.238256931305
2,0.0,0,4,1,4,-1,0.0824089050293
3,2707.0,0,4,1,4,52,0.609544992447
1,2120.0,0,4,1,5,148,0.236558914185
2,0.0,0,4,1,5,-1,0.0871269702911
3,2685.0,0,4,1,5,49,0.609885931015
1,2192.0,0,4,1,6,147,0.232132196426
2,0.0,0,4,1,6,-1,0.086697101593
3,0.0,0,4,1,6,-1,0.0860600471497
1,2220.0,0,4,1,7,146,0.238139867783
2,0.0,0,4,1,7,-1,0.0820090770721
3,0.0,0,4,1,7,-1,0.0873138904572
1,2245.0,0,4,1,8,147,0.239939928055
2,0.0,0,4,1,8,-1,0.0820260047913
3,2782.0,0,4,1,8,69,0.597676992416
1,2091.0,0,4,1,9,147,0.236578941345
2,0.0,0,4,1,9,-1,0.082869052887
3,1733.0,0,4,1,9,57,0.620578050613
1,2136.0,0,4,2,0,148,0.220905065536
2,0.0,0,4,2,0,-1,0.0867249965668
3,1778.0,0,4,2,0,64,0.600234031677
1,2109.0,0,4,2,1,147,0.238456010818
2,0.0,0,4,2,1,-1,0.0806748867035
3,0.0,0,4,2,1,-1,0.0849828720093
1,2175.5,0,4,2,2,145,0.222266197205
2,0.0,0,4,2,2,-1,0.0967829227448
3,0.0,0,4,2,2,-1,0.0799269676208
1,2112.0,0,4,2,3,147,0.223261117935
2,0.0,0,4,2,3,-1,0.102334976196
3,795.5,0,4,2,3,60,0.600567102432
1,2201.0,0,4,2,4,146,0.221837997437
2,2721.0,0,4,2,4,63,0.607813119888
3,0.0,0,4,2,4,-1,0.0889408588409
1,2129.5,0,4,2,5,147,0.255412101746
2,0.0,0,4,2,5,-1,0.0902709960938
